City Name,Population,Area (sq. km),Smart Infrastructure Score,Energy Consumption,Public Transport Usage,Air Quality Index,Education Index,Healthcare Index,Employment Rate,Smart Grid Adoption,Waste Management Score,Internet Speed (Mbps),Safety Index,Cost of Living Index
City4654,642273,1513.4,25.2,467.7,38.4,46.4,28.9,26.3,61.0,34.6,30.1,156.8,46.0,60.7
City4655,718424,405.2,68.4,371.8,70.0,81.7,70.8,67.9,77.1,72.7,75.4,438.0,60.6,68.2
City4656,5481559,1171.4,53.9,472.7,52.5,64.1,52.9,64.6,76.3,51.1,73.2,268.1,42.7,86.8
City4657,172574,506.9,44.6,539.2,39.9,39.4,40.1,42.5,57.6,30.0,55.8,158.4,42.4,83.9
City4658,71866,50.0,28.7,772.8,36.3,40.8,15.1,32.7,57.6,36.0,19.8,207.1,23.0,74.1
City4659,378706,1171.2,47.1,530.7,34.1,51.9,51.1,47.9,63.3,36.2,66.9,224.6,50.0,62.0
City4660,87274,287.8,42.0,469.3,29.6,37.0,43.4,45.4,66.5,34.0,34.1,215.7,21.5,77.1
City4661,2136640,229.9,57.7,467.5,46.7,53.6,51.8,59.4,72.9,61.4,55.1,245.4,60.3,87.8
City4662,180501,343.0,24.4,763.6,26.5,56.6,17.5,9.9,66.7,8.9,8.2,127.7,35.3,41.5
City4663,121563,161.7,41.7,472.9,41.6,43.8,47.5,47.3,64.2,35.4,41.2,182.5,46.6,55.0
City4664,138712,321.3,78.6,286.8,63.5,67.9,80.4,75.2,91.6,58.5,82.4,307.9,68.4,97.0
City4665,733647,120.3,61.1,369.4,45.7,56.0,44.1,46.9,68.9,39.2,53.2,334.4,74.2,63.9
City4666,215163,1129.0,15.3,656.6,22.6,33.1,17.5,17.8,58.3,32.4,18.4,91.8,41.4,58.7
City4667,109279,213.5,32.8,483.7,33.7,46.3,40.9,46.5,63.0,42.7,61.2,167.7,43.0,65.3
City4668,2762074,154.6,28.7,442.5,27.7,41.7,34.5,36.8,61.4,53.5,44.0,142.1,36.3,67.2
City4669,80931,80.6,23.2,580.6,37.5,42.4,42.5,42.3,58.4,46.1,47.1,170.7,30.3,50.4
City4670,282036,337.8,44.2,712.6,43.1,31.5,31.5,41.2,65.3,33.6,37.5,152.0,37.6,82.7
City4671,668792,306.3,35.2,458.5,63.5,40.8,38.1,33.1,74.9,37.5,45.3,160.4,26.8,51.4
City4672,27340,390.0,67.6,353.6,52.8,47.5,64.6,75.4,82.4,79.3,52.7,299.6,55.6,74.2
City4673,525636,71.3,60.4,503.9,59.6,54.0,59.2,57.1,62.3,38.4,52.2,312.9,37.0,58.4
City4674,61257,50.0,61.9,440.9,59.6,71.3,60.6,57.7,80.7,61.7,45.5,275.4,41.4,76.9
City4675,849069,518.4,52.9,387.9,52.3,44.1,62.8,50.8,83.9,48.8,42.7,225.9,37.5,60.6
City4676,69723,1453.3,12.1,818.1,27.6,37.8,34.6,29.3,47.1,18.3,12.1,161.5,6.9,43.4
City4677,707771,71.4,50.0,558.3,40.4,56.5,34.1,39.2,76.8,49.4,55.3,187.4,58.0,61.5
City4678,1261946,1648.0,54.7,652.6,48.1,53.5,52.7,43.7,63.8,38.8,53.8,308.8,39.3,73.5
City4679,896282,344.0,47.2,318.7,43.8,54.2,61.6,45.5,62.5,49.5,49.8,216.2,77.4,84.5
City4680,381491,242.6,72.2,272.7,65.1,83.3,80.9,86.7,77.9,60.4,68.5,387.3,75.4,94.0
City4681,194109,151.9,27.0,639.8,29.2,56.6,34.6,28.1,53.0,37.9,50.5,190.9,30.5,51.4
City4682,119732,50.0,28.8,571.8,51.8,56.0,29.0,26.1,57.6,34.8,44.0,193.3,62.2,66.3
City4683,2104205,800.5,52.2,632.9,43.8,63.2,35.5,48.7,61.5,47.7,44.2,189.9,52.2,59.0
City4684,100781,96.5,25.9,509.5,28.0,36.4,29.5,24.1,51.7,21.5,19.4,170.4,48.2,42.8
City4685,62824,96.0,38.8,578.9,42.2,29.8,28.9,19.2,58.9,37.9,27.3,119.4,30.3,42.3
City4686,681135,804.6,16.7,772.6,27.2,55.5,30.1,24.0,59.9,23.8,41.8,133.1,20.7,47.9
City4687,88027,50.0,33.8,724.5,42.1,41.3,27.4,30.0,62.3,22.1,45.9,189.1,29.8,65.4
City4688,70962,50.0,13.9,723.5,26.2,55.1,8.1,12.5,67.1,13.7,29.3,63.7,10.1,57.9
City4689,35559,239.4,81.1,455.4,69.3,61.7,74.0,74.1,76.4,79.9,65.8,352.6,89.7,78.1
City4690,136479,347.9,53.2,611.5,60.5,41.8,44.4,34.7,65.2,43.9,59.6,245.4,41.2,61.7
City4691,238995,437.8,25.2,510.4,43.5,42.2,36.3,38.0,57.2,34.7,45.0,137.3,43.0,57.0
City4692,377123,170.3,57.4,539.8,51.4,37.0,50.2,51.9,65.1,62.4,38.9,304.4,62.5,71.4
City4693,1016452,5097.2,5.5,772.3,28.5,17.5,18.3,14.5,43.4,19.4,10.4,134.6,14.2,62.6
City4694,561101,186.1,78.4,302.0,66.9,70.0,89.5,77.5,87.0,83.5,58.0,382.1,61.8,112.9
City4695,205413,185.5,59.1,520.8,52.7,40.8,46.8,62.0,68.6,53.4,36.1,294.1,43.6,85.6
City4696,203317,94.0,40.2,762.1,39.6,48.3,36.4,36.6,67.2,42.7,29.9,209.6,46.2,73.1
City4697,548104,283.9,43.8,485.7,64.7,45.8,53.3,54.0,79.1,63.8,49.2,263.7,65.8,74.0
City4698,1593746,511.8,59.5,548.2,43.1,53.1,40.5,45.0,67.8,34.2,58.7,231.2,36.7,68.0
City4699,320244,1037.2,44.9,654.8,56.7,54.3,37.5,46.6,69.0,35.1,60.4,279.9,50.5,81.9
City4700,139137,50.0,54.0,443.5,36.0,28.4,46.6,36.2,68.6,42.6,34.0,183.5,48.0,61.5
City4701,66835,182.1,23.2,781.1,27.7,42.4,14.0,7.7,53.3,20.2,11.6,175.3,34.4,64.6
City4702,35479,418.2,20.8,602.4,41.9,35.6,37.6,37.0,59.0,40.3,31.8,224.1,41.2,64.5
City4703,681994,495.0,56.1,552.5,63.2,80.9,49.4,50.7,66.1,37.1,60.4,237.0,51.9,59.5
City4704,602697,246.6,48.7,350.8,45.2,58.7,56.5,52.4,82.1,57.9,43.3,259.7,48.1,74.3
City4705,602178,469.1,69.0,325.7,71.9,59.3,62.9,57.8,76.6,53.3,64.3,294.8,62.4,93.7
City4706,224106,92.7,16.7,823.8,23.2,29.0,19.3,18.3,56.1,37.2,55.5,180.1,40.1,71.9
City4707,1923599,1586.8,43.0,480.6,45.6,43.7,46.2,55.2,62.6,42.9,50.6,186.7,32.2,55.2
City4708,136248,805.3,19.4,841.1,15.9,13.6,6.0,5.6,59.1,11.2,0.5,70.0,14.3,82.6
City4709,1022107,50.0,47.4,444.9,40.7,63.1,56.7,50.4,73.2,59.3,57.7,224.2,49.1,66.4
City4710,254170,67.3,49.6,442.2,56.6,48.6,65.7,64.9,78.3,69.1,70.9,362.1,69.3,88.1
City4711,114497,69.7,18.8,624.3,15.6,24.1,21.9,20.6,65.2,6.4,7.0,140.5,20.4,42.0
City4712,615101,552.0,30.6,592.9,41.5,46.0,28.2,26.5,62.8,51.4,57.3,199.9,26.0,53.5
City4713,476151,52.4,7.9,767.8,7.7,18.4,2.3,3.2,47.5,3.4,19.3,1.0,8.5,30.8
City4714,442308,164.5,46.3,715.4,39.2,61.3,42.9,47.8,68.6,40.4,52.3,212.8,31.6,80.3
City4715,300676,422.3,43.9,460.2,45.9,41.4,51.7,39.7,76.1,39.5,52.7,297.8,49.9,66.1
City4716,254472,226.0,33.3,673.4,40.2,26.7,14.2,19.3,48.6,17.9,10.5,116.2,17.3,60.1
City4717,7600471,333.8,27.2,871.3,19.1,38.6,21.4,22.2,60.9,15.9,9.4,148.0,40.4,56.6
City4718,1408392,68.1,79.2,342.1,51.0,58.8,75.8,78.3,84.7,63.1,83.4,379.0,70.2,82.3
City4719,738190,499.6,54.1,735.0,70.8,52.9,41.1,37.3,83.5,40.6,45.3,243.3,49.1,61.6
City4720,313802,117.2,36.4,507.2,41.4,59.8,41.9,41.5,56.1,36.3,34.7,240.8,41.2,72.5
City4721,1099119,165.7,20.3,786.8,38.5,45.2,37.5,23.9,60.5,26.1,29.4,191.5,13.7,43.1
City4722,554151,325.5,30.0,492.5,27.9,49.9,42.1,35.1,71.4,35.8,32.9,210.6,27.6,77.6
City4723,278364,276.9,44.3,381.1,39.5,43.3,42.7,39.2,63.9,42.8,49.0,251.7,41.9,71.7
City4724,175432,251.8,71.3,266.4,67.0,66.4,59.0,68.6,90.1,67.3,49.6,353.2,47.3,86.8
City4725,239597,99.4,34.8,495.5,34.3,40.6,41.5,34.0,60.1,47.7,26.9,209.9,53.8,49.1
City4726,10000,170.8,44.5,613.1,48.1,40.5,50.8,37.1,67.3,50.1,43.3,255.1,46.5,78.0
City4727,360353,245.3,58.5,283.1,64.9,63.0,74.4,67.9,69.3,59.1,65.8,349.9,49.8,73.0
City4728,135419,50.0,45.5,474.2,55.6,44.0,43.2,52.3,57.2,38.7,27.4,155.3,32.8,56.8
City4729,2494847,140.5,44.0,413.0,37.8,41.7,33.4,37.3,71.1,43.2,29.0,215.9,46.0,79.2
City4730,275703,389.6,10.7,938.3,18.6,18.3,13.7,6.5,44.3,18.2,0.0,106.3,11.8,47.5
City4731,50789,52.8,68.9,511.5,73.0,63.9,74.0,65.7,67.4,74.4,51.6,340.3,75.2,66.4
City4732,250238,980.3,62.4,311.1,64.7,68.9,67.4,64.3,75.4,49.6,57.6,343.6,69.0,75.2
City4733,62033,1122.7,20.1,480.0,40.1,30.5,28.3,24.9,60.5,29.6,21.1,161.1,23.6,62.2
City4734,520617,54.9,58.4,366.2,52.8,80.7,54.2,70.8,75.3,53.4,50.1,262.1,74.5,65.0
City4735,403255,1247.8,42.0,576.3,46.9,51.3,47.2,55.4,64.0,42.1,53.6,241.8,53.0,54.6
City4736,1025791,206.0,34.0,623.6,56.6,44.9,49.6,56.8,68.5,39.3,46.3,258.6,51.6,62.3
City4737,88677,404.3,51.7,477.8,49.0,60.3,57.0,55.7,70.5,72.6,40.8,300.9,63.7,83.8
City4738,281422,134.8,32.4,561.7,28.2,40.4,22.3,40.2,51.3,27.8,49.9,90.0,28.7,44.8
City4739,39694,740.7,44.0,545.7,34.5,52.1,35.5,30.4,60.1,34.9,43.8,197.7,54.2,58.2
City4740,716470,398.3,16.7,573.5,8.9,32.9,18.0,10.6,42.7,9.1,8.4,110.9,8.7,73.4
City4741,554831,92.1,63.1,520.1,43.9,37.0,47.5,44.4,61.5,34.1,43.1,280.1,29.6,81.4
City4742,537200,60.4,24.5,594.3,40.4,25.3,28.4,26.6,71.7,36.3,28.5,248.8,29.2,67.9
City4743,268946,50.0,19.6,716.3,18.0,19.2,16.4,32.0,64.4,14.0,24.3,70.9,12.5,44.7
City4744,479587,306.6,72.7,240.9,56.9,77.6,73.2,72.5,74.5,61.4,58.6,387.9,59.5,68.6
City4745,2535939,486.4,39.4,418.5,43.6,47.6,28.7,29.0,59.4,54.8,51.0,267.6,20.0,54.5
City4746,180028,534.4,72.9,249.2,65.7,80.5,71.2,79.5,75.2,77.7,79.9,404.7,92.5,70.4
City4747,325820,212.4,77.0,398.4,65.3,69.8,74.2,71.9,82.5,78.8,54.1,361.8,76.7,82.2
City4748,58654,61.0,65.2,378.3,54.5,54.4,62.9,60.7,71.2,61.5,48.4,329.0,61.2,77.1
City4749,79573,107.9,38.4,423.6,42.5,33.1,27.4,28.3,66.7,41.3,57.2,179.9,32.0,62.2
City4750,307717,975.4,31.6,791.6,25.1,28.0,17.1,17.4,54.0,11.2,12.8,157.8,22.7,63.4
City4751,1258595,136.8,20.4,732.0,40.5,41.5,15.5,13.8,52.6,6.4,16.5,92.8,25.6,71.3
City4752,187438,290.6,16.4,639.7,18.4,32.8,14.5,9.8,48.2,16.6,15.8,94.9,7.9,51.7
City4753,192859,67.3,21.7,754.6,12.7,43.1,18.0,16.8,49.1,16.4,21.1,122.0,39.7,56.4
City4754,151806,366.5,42.7,479.2,48.5,52.6,49.7,43.8,71.5,38.9,31.9,284.0,29.8,86.1
City4755,126923,141.3,57.2,565.8,55.0,51.3,59.5,53.2,67.4,61.5,63.0,269.8,67.2,60.1
City4756,405534,859.2,53.8,420.3,65.4,61.2,48.9,52.3,69.4,61.3,40.0,341.8,45.9,78.3
City4757,32986,619.1,50.0,497.8,46.0,54.2,61.4,65.5,69.5,46.2,50.7,300.2,50.8,78.9
City4758,1612530,135.0,65.2,555.2,42.1,38.6,46.0,63.2,71.1,34.6,52.7,241.9,47.4,84.6
City4759,105705,210.2,29.7,583.7,32.4,55.5,32.9,25.4,57.1,30.8,14.8,143.8,40.9,55.5
City4760,737237,126.3,42.2,645.3,29.9,34.7,31.1,49.2,72.0,42.3,36.9,225.7,62.2,59.8
City4761,45342,50.0,34.5,659.3,47.2,35.4,31.2,35.2,60.8,38.5,57.3,208.6,59.4,48.9
City4762,684453,87.5,19.2,680.2,16.4,48.1,25.9,11.8,49.8,17.7,10.2,136.7,28.6,49.5
City4763,687434,310.4,75.1,334.4,68.0,64.8,75.4,60.0,78.9,58.8,63.9,360.2,67.7,110.8
City4764,459494,361.5,38.7,727.2,40.5,41.7,37.5,26.6,51.8,39.3,25.6,114.6,59.3,53.4
City4765,66689,292.4,60.2,424.9,56.6,61.1,66.9,66.4,72.6,62.2,64.0,372.8,50.9,85.6
City4766,380547,170.4,26.2,656.1,36.7,44.6,19.4,35.9,53.9,23.3,44.1,104.1,31.5,85.4
City4767,51211,749.7,28.4,506.3,21.5,28.0,29.2,28.6,65.6,23.2,45.0,113.2,26.2,47.7
City4768,188363,264.1,42.0,541.0,41.0,53.4,28.7,35.9,57.6,28.3,32.7,180.2,54.0,65.7
City4769,1133905,569.0,24.8,517.3,57.5,61.5,40.0,30.7,58.0,29.9,38.9,229.0,32.3,52.3
City4770,818626,50.0,24.2,688.0,34.2,21.1,21.4,30.8,59.3,21.6,19.6,106.9,14.3,63.9
City4771,274102,50.0,68.0,490.0,59.9,71.8,69.0,63.1,73.3,48.1,56.1,271.8,43.4,64.8
City4772,68546,344.0,58.2,471.7,55.3,44.8,54.4,51.6,68.8,60.7,52.6,345.2,60.6,77.1
City4773,662531,50.0,64.1,428.5,55.9,44.9,58.6,61.4,67.5,65.8,56.6,301.1,46.5,54.9
City4774,275717,189.6,40.8,761.5,47.9,42.2,32.8,21.3,58.4,38.0,33.4,144.1,32.8,76.0
City4775,10420,170.3,24.1,637.7,37.4,23.1,16.1,23.8,60.1,31.3,37.2,183.3,10.1,63.8
City4776,802656,1644.0,42.4,378.5,55.0,53.5,55.3,39.8,69.1,35.0,42.6,219.7,42.0,83.3
City4777,259386,395.4,51.1,536.7,36.2,38.6,41.7,40.1,68.9,46.1,33.3,295.2,47.4,79.5
City4778,1444728,298.6,56.1,400.5,57.4,44.1,49.4,63.1,68.4,50.6,53.4,304.0,61.6,96.0
City4779,57908,668.1,17.3,713.5,40.6,45.4,32.3,28.6,57.3,23.5,26.0,149.4,14.5,60.5
City4780,10000,380.8,61.7,525.0,53.5,44.8,59.9,72.4,85.9,56.0,42.3,316.5,72.6,73.5
City4781,396613,141.3,50.0,678.6,51.2,49.4,45.2,56.9,61.9,40.0,46.3,261.5,45.1,89.3
City4782,403603,885.2,36.6,657.5,23.7,39.0,37.8,24.7,60.6,51.1,33.0,171.0,20.4,49.6
City4783,25161,64.6,25.3,521.1,20.1,47.8,24.4,35.9,59.1,16.0,48.2,163.4,24.6,46.7
City4784,68193,360.6,73.2,277.0,66.7,67.6,77.9,81.5,85.5,74.6,67.8,353.6,61.6,70.0
City4785,10000000,50.0,32.4,571.9,22.5,21.1,25.1,28.6,50.9,32.6,46.9,165.5,36.6,61.1
City4786,174930,312.5,57.8,383.0,42.2,62.3,54.4,52.6,63.7,38.6,40.3,278.0,36.7,51.5
City4787,746643,308.5,16.9,769.0,17.1,27.8,15.1,18.3,54.4,18.8,46.9,78.6,45.0,52.8
City4788,107912,1829.4,46.7,559.8,40.6,44.4,37.4,46.3,62.0,41.0,52.8,261.5,39.9,79.4
City4789,14379,50.0,45.4,575.7,47.0,59.1,52.0,37.5,69.8,61.0,46.5,216.7,39.5,69.5
City4790,211427,119.0,36.7,610.8,37.0,44.9,35.7,28.6,57.2,23.0,21.4,148.1,35.5,51.8
City4791,185007,656.7,55.8,648.7,53.9,46.9,36.6,52.6,70.1,40.6,49.5,180.8,27.1,94.0
City4792,153302,365.9,51.7,606.6,58.5,34.9,29.9,27.7,59.1,39.4,42.7,202.8,33.8,65.6
City4793,228548,303.8,38.7,614.0,42.9,66.0,39.0,47.0,64.8,39.8,35.5,200.0,33.8,86.5
City4794,388471,77.7,67.8,503.8,72.5,60.5,61.2,69.9,68.1,61.4,75.4,393.7,49.2,89.2
City4795,217474,120.4,16.7,755.1,18.9,37.4,11.5,14.9,50.7,18.1,25.2,146.5,31.4,46.4
City4796,45724,1090.1,37.0,441.7,49.3,39.7,37.3,48.7,58.2,29.8,43.8,249.3,34.8,65.7
City4797,530014,230.0,26.6,582.0,42.9,38.8,34.2,33.4,66.8,23.5,31.2,162.7,30.2,65.6
City4798,17516,383.9,56.1,370.6,62.8,39.5,47.1,51.7,65.5,62.3,32.9,205.9,53.8,89.3
City4799,15206,213.1,38.2,455.6,46.0,33.0,23.2,33.4,60.6,27.0,20.2,183.2,27.6,68.5
City4800,755286,59.2,24.0,820.8,25.0,51.2,13.9,13.0,46.5,27.6,10.9,40.1,30.5,51.5
City4801,545702,750.4,58.9,542.4,56.1,67.8,65.4,56.9,78.4,48.1,54.4,325.5,40.4,82.8
City4802,247618,447.6,61.5,467.1,77.0,67.7,63.1,61.4,78.5,48.1,65.7,396.1,42.3,58.6
City4803,38039,3892.3,69.6,366.0,50.9,59.7,61.8,62.3,65.1,70.5,56.7,284.7,47.9,59.3
City4804,99600,72.3,43.4,437.8,36.5,42.3,35.8,44.1,80.2,53.7,49.8,222.8,53.6,58.8
City4805,185749,656.6,68.0,333.4,53.2,65.8,63.3,67.8,82.7,72.1,76.1,414.9,53.7,66.5
City4806,28731,50.7,18.6,897.0,15.6,44.9,15.6,10.0,51.1,3.1,18.5,82.3,35.2,63.4
City4807,95354,295.5,14.2,518.4,25.1,22.3,16.3,18.1,61.4,24.7,26.8,141.8,24.6,43.8
City4808,668814,789.8,12.3,543.7,41.6,59.3,15.3,23.5,57.2,24.4,12.9,66.0,19.8,60.3
City4809,1979247,50.0,33.4,481.7,42.1,72.6,30.0,37.2,58.4,24.1,26.1,193.5,30.1,74.3
City4810,149162,191.3,32.4,629.3,22.6,37.7,14.3,17.4,45.3,14.9,30.0,165.2,9.9,36.5
City4811,773811,124.5,12.7,778.5,25.8,32.3,14.1,17.2,59.7,16.6,35.6,89.5,11.2,67.1
City4812,18403,105.4,34.0,741.5,34.4,18.5,24.7,19.1,58.7,21.1,39.0,125.0,54.1,61.6
City4813,675515,388.5,23.2,708.1,27.7,34.7,24.7,23.5,51.1,25.9,33.9,111.5,35.2,57.7
City4814,87070,939.0,30.5,755.6,40.3,26.3,25.7,37.4,74.2,22.6,56.8,148.8,30.5,68.5
City4815,412620,208.5,79.5,488.0,59.9,57.8,64.9,68.8,71.5,70.2,60.3,310.2,47.9,72.6
City4816,189690,313.1,64.1,476.8,80.7,73.2,81.7,79.2,90.5,62.0,67.6,424.7,62.0,86.8
City4817,1704154,280.7,50.6,467.0,55.5,54.0,42.0,45.7,72.4,45.5,30.7,168.9,32.9,49.0
City4818,78888,245.2,51.1,390.7,51.5,47.8,44.6,54.2,67.5,47.5,40.1,230.1,42.2,83.9
City4819,646060,66.2,66.5,330.7,49.7,64.4,68.5,63.6,77.0,67.2,49.4,338.1,67.9,67.7
City4820,181441,925.3,13.8,845.6,34.5,48.8,19.4,14.8,48.2,25.3,42.9,148.9,29.2,35.6
City4821,214995,348.7,62.6,459.8,55.5,50.0,54.6,55.3,75.4,41.3,61.7,294.4,58.0,77.0
City4822,207441,393.0,58.0,652.2,30.1,56.5,32.8,40.9,66.6,41.0,39.7,156.2,59.3,67.1
City4823,82129,93.0,46.4,601.3,50.7,60.4,56.6,44.6,67.4,38.1,61.0,204.6,55.3,77.4
City4824,263092,141.0,19.4,719.7,26.1,53.0,18.2,22.6,48.4,31.3,26.0,100.6,34.7,57.2
City4825,245804,198.1,14.4,666.2,28.2,42.9,19.9,12.5,53.5,18.0,19.0,98.3,22.3,37.9
City4826,376147,50.0,29.1,520.3,38.3,30.8,43.6,25.6,53.4,28.6,27.6,175.6,43.1,47.1
City4827,302037,50.0,30.4,621.1,27.9,34.6,38.9,41.5,61.7,38.5,36.5,246.9,45.7,70.9
City4828,820108,119.0,24.2,674.0,43.9,32.1,16.5,24.2,58.1,16.7,38.5,209.4,25.2,42.2
City4829,977654,458.1,38.1,580.1,35.7,63.8,37.4,20.2,61.1,23.8,32.4,221.3,40.0,82.9
City4830,61643,111.7,34.7,489.3,45.8,41.1,31.4,31.4,53.2,32.4,48.7,125.1,37.9,72.4
City4831,905535,72.1,39.9,417.9,32.6,41.7,30.4,46.5,58.0,35.6,42.2,256.2,39.1,60.7
City4832,50976,92.1,42.2,645.5,29.0,46.7,27.2,37.0,59.6,32.8,49.5,276.4,41.0,50.2
City4833,611089,141.7,1.3,618.5,19.8,28.8,6.1,7.4,59.7,15.7,30.6,44.3,11.8,68.4
City4834,638983,160.0,48.9,525.6,38.8,38.3,30.3,37.7,73.1,23.2,46.3,197.2,51.8,56.0
City4835,18474,3289.9,62.7,660.6,58.7,59.9,45.3,57.8,79.2,48.0,40.1,313.4,40.2,81.5
City4836,305642,867.4,43.2,298.4,46.7,52.6,55.5,59.1,87.2,40.7,47.3,274.5,45.5,57.7
City4837,139261,836.9,86.3,160.7,76.7,64.1,85.0,89.9,88.2,68.2,75.7,437.0,71.3,80.0
City4838,92756,994.6,56.2,487.4,41.8,44.7,51.2,47.5,71.5,46.2,55.0,294.2,53.7,70.2
City4839,1778344,73.8,53.8,689.2,41.9,66.9,47.4,49.1,81.8,47.0,50.9,253.6,50.5,84.0
City4840,107457,56.4,45.7,703.9,42.0,39.0,50.9,39.9,69.2,48.4,64.1,260.4,46.7,63.6
City4841,86774,64.8,3.8,571.5,36.1,25.2,26.3,25.3,49.1,24.9,15.3,56.9,15.9,66.6
City4842,298335,1213.7,57.2,412.9,48.4,55.2,62.4,58.8,64.1,66.7,46.7,378.8,80.1,53.5
City4843,700693,126.9,46.3,437.2,48.4,44.7,38.3,52.3,61.4,59.3,44.9,176.3,37.1,84.2
City4844,220068,54.5,15.7,640.4,30.6,16.1,10.0,14.1,51.4,14.7,23.7,137.0,40.8,52.3
City4845,1373563,145.9,70.6,448.9,74.2,67.7,67.3,63.1,79.7,75.5,77.7,407.1,63.3,87.2
City4846,564313,183.8,11.8,731.5,34.8,31.8,12.7,20.2,51.0,20.0,10.6,30.2,12.6,62.6
City4847,12714,337.7,45.1,502.7,42.8,30.8,34.3,37.9,69.7,33.3,32.6,122.2,37.1,70.9
City4848,127867,330.7,50.8,505.3,56.5,58.9,45.3,49.9,66.7,58.4,56.6,259.4,54.6,57.7
City4849,122200,90.6,18.9,838.9,36.9,32.6,26.8,37.1,60.8,26.4,24.9,168.1,25.6,77.3
City4850,524974,557.1,41.3,517.6,44.9,57.7,34.5,35.5,57.1,42.6,47.8,207.7,21.3,67.5
City4851,10000,113.6,49.6,437.7,42.9,69.4,49.6,59.9,64.7,42.5,54.3,219.0,50.8,65.9
City4852,9517222,202.9,55.7,614.5,39.3,48.8,50.2,29.2,68.5,31.7,46.8,284.7,53.1,76.4
City4853,564353,557.9,74.1,383.7,49.4,54.5,65.9,56.2,67.5,47.9,60.9,344.5,56.0,63.7
City4854,330521,113.3,60.1,665.6,50.1,44.6,52.8,51.3,78.5,55.0,39.4,245.8,38.9,52.8
City4855,1403100,123.6,35.4,593.4,31.8,35.4,32.8,34.6,67.5,43.6,30.9,192.5,52.7,68.8
City4856,7139231,497.7,21.5,664.9,29.1,26.6,18.6,19.3,63.6,34.2,31.8,45.7,21.4,38.2
City4857,908041,87.4,24.1,523.3,31.4,25.3,34.6,26.5,60.1,19.2,37.2,156.3,19.9,41.5
City4858,1012910,154.2,63.5,426.4,50.5,40.8,50.1,50.8,58.1,46.7,48.8,282.6,49.8,65.7
City4859,322212,476.7,70.7,447.9,55.5,78.7,74.6,71.1,70.2,82.0,61.6,427.6,92.2,68.2
City4860,220105,2878.2,15.2,663.7,23.2,35.1,8.1,19.5,46.4,21.5,9.5,57.1,21.6,50.0
City4861,137845,506.0,73.0,330.1,47.8,59.5,52.1,54.5,70.3,51.9,56.1,236.7,62.6,60.7
City4862,84410,431.5,27.8,592.7,27.3,46.9,16.3,21.8,58.3,14.9,24.1,112.3,13.9,68.1
City4863,102557,462.6,56.5,454.2,51.3,50.1,54.2,50.5,68.5,43.4,38.4,274.7,41.2,105.0
City4864,40506,67.5,74.9,275.1,64.9,65.8,60.6,67.8,70.2,75.0,62.4,399.3,70.6,88.9
City4865,241296,281.1,55.6,521.3,52.2,62.5,60.0,54.1,77.7,70.3,49.3,257.8,45.4,60.3
City4866,25373,236.1,20.2,815.2,13.7,29.5,16.4,9.8,57.3,11.5,6.7,121.3,32.7,48.8
City4867,350558,359.9,57.9,379.1,50.3,67.8,52.7,51.4,78.2,65.3,63.4,313.9,56.8,97.4
City4868,255030,281.4,24.2,654.7,51.2,62.8,30.9,36.1,54.7,39.1,56.5,206.5,51.5,62.8
City4869,329624,385.9,50.4,399.4,35.8,34.9,47.1,49.2,56.8,38.8,34.5,235.3,59.6,77.4
City4870,129186,168.4,46.4,543.8,32.6,46.5,23.4,21.2,57.0,27.6,38.1,234.3,31.7,50.1
City4871,10000000,262.5,71.8,577.8,48.1,64.9,61.9,63.8,76.4,54.0,46.6,312.9,68.2,66.6
City4872,1801557,56.1,70.2,476.6,70.0,56.3,67.2,69.9,79.6,66.7,58.4,368.0,60.2,75.6
City4873,46987,166.7,50.9,452.3,48.0,45.9,62.4,60.9,70.2,46.1,62.9,253.9,73.5,73.5
City4874,371764,1298.5,90.4,456.5,60.3,63.7,72.3,74.3,83.7,58.8,82.0,379.2,69.1,81.3
City4875,114552,358.7,85.5,410.2,57.8,72.2,71.0,68.9,84.4,59.1,80.2,356.4,58.5,82.3
City4876,64843,238.6,29.4,623.0,32.8,49.5,25.0,28.0,63.8,33.6,28.5,111.5,19.6,67.5
City4877,41105,2381.2,47.8,507.7,37.7,58.7,52.7,41.3,59.4,36.9,34.5,244.8,47.8,51.9
City4878,491444,50.0,42.8,305.5,45.7,51.8,68.2,53.0,74.0,50.2,51.3,275.6,41.3,78.7
City4879,103369,64.6,77.1,395.5,83.2,58.5,80.1,87.0,75.1,67.1,58.5,381.5,89.0,85.9
City4880,1040234,1910.8,71.8,442.2,53.8,55.2,63.7,60.9,78.2,58.4,50.6,389.9,72.1,89.6
City4881,1078730,258.6,21.1,571.7,47.9,50.5,40.6,19.3,54.9,25.5,21.4,117.4,43.3,44.0
City4882,1836698,182.9,32.9,636.2,35.8,53.0,36.3,35.9,59.7,48.8,30.5,218.6,67.7,84.5
City4883,81361,58.0,43.2,444.0,46.3,50.9,49.6,49.6,58.1,39.9,63.5,232.5,49.5,75.6
City4884,522046,418.7,61.4,522.6,43.6,44.3,60.7,56.6,73.6,69.8,56.8,256.0,52.7,100.2
City4885,650460,470.3,51.3,406.5,42.2,50.1,40.4,52.4,61.8,45.1,36.2,248.8,38.3,71.0
City4886,138157,65.8,53.0,419.8,68.6,69.4,61.0,48.1,74.5,54.5,58.8,293.1,36.6,85.7
City4887,91082,206.8,43.7,412.6,34.1,70.0,37.6,33.8,68.7,42.6,65.9,177.2,45.9,74.9
